time (ps)	KF /4M	time (ps)	KF /3M	time (ps)	KF /2M	time (ps)	KF /1M
4.9643574	1.05889730042493E-4	-0.0169999999999867	0.0017826927228	5.025	-8.82808232428571E-5	-0.112999999999996	0.00233997325714286
4.9890317	2.29683331977974E-4	0.00800000000000478	0.0015455046816	5.05	-1.27097042495238E-4	-0.0880000000000045	0.00249446228571429
5.0137061	2.87472600841558E-4	0.0330000000000105	8.82116334000001E-4	5.075	-1.18093048909524E-4	-0.0629999999999988	0.00256377531428571
5.0383804	2.36429540945454E-4	0.0579999999999877	2.39444449200001E-4	5.1	-9.77658485571429E-5	-0.0380000000000216	0.00269991131428571
5.0630547	2.30435877095065E-4	0.0830000000000076	-7.13728224E-4	5.125	-8.06536339714286E-5	-0.0130000000000017	0.0022482304
5.087729	2.13962479047273E-4	0.108000000000013	-0.0014008440204	5.15	-5.75467164380952E-5	0.012000000000004	0.00178289428571429
5.1124033	8.78396476644156E-5	0.132999999999991	-0.0019830910572	5.175	7.00870746190476E-6	0.0369999999999813	0.00115953908571429
5.1370777	1.08181479154286E-4	0.15800000000001	-0.0025311168828	5.2	6.57007151428571E-6	0.0620000000000012	5.93404685714286E-4
5.161752	2.29151262486234E-4	0.183000000000016	-0.0031008818808	5.225	-1.39899733285714E-5	0.0870000000000069	-1.51615657142857E-4
5.1864263	1.43607851127273E-4	0.207999999999993	-0.0034324771536	5.25	-6.30887665047619E-5	0.111999999999984	-0.00102891805714286
5.2111006	2.71486526774026E-5	0.233000000000013	-0.003779966916	5.275	-9.61093305857143E-5	0.137000000000004	-0.00185286994285714
5.235775	2.67317890441559E-5	0.258000000000019	-0.0038099478384	5.3	-7.66734952238095E-5	0.16200000000001	-0.00249149977142857
5.2604493	2.80918124303377E-5	0.282999999999996	-0.0039914260452	5.325	-4.63259556571429E-5	0.186999999999987	-0.00308139074285714
5.2851236	2.24457025019221E-5	0.308000000000016	-0.0040655534436	5.35	5.00079978095238E-6	0.212000000000007	-0.00326507257142857
5.3097979	1.29714698749091E-4	0.332999999999993	-0.0040043124792	5.375	5.52654087857143E-5	0.236999999999984	-0.00360379462857143
5.3344722	2.07992314959896E-4	0.357999999999999	-0.004234970124	5.4	3.29404576285714E-5	0.26199999999999	-0.00407888148571429
5.3591466	2.11832486090182E-4	0.383000000000019	-0.00404779815	5.425	2.27222981333333E-5	0.28700000000001	-0.00426741417142857
5.3838209	1.45408063457143E-4	0.407999999999996	-0.0040571329392	5.45	2.21442948571429E-5	0.311999999999987	-0.00458971611428571
5.4084952	1.20643926250286E-4	0.433000000000002	-0.0039322290348	5.475	-1.08859072142857E-5	0.336999999999993	-0.00454650708571429
5.4331695	1.11417176137558E-4	0.457999999999993	-0.0035994733236	5.5	-2.57473927857143E-5	0.361999999999984	-0.00471591565714286
5.4578439	8.99808672576623E-5	0.482999999999999	-0.0034289430912	5.525	-4.22707849142857E-5	0.38699999999999	-0.00433137862857143
5.4825182	8.22663538348051E-6	0.508000000000005	-0.0033742046844	5.55	-5.84662208952381E-5	0.411999999999995	-0.00419373165714286
5.5071925	8.93727330417662E-5	0.532999999999996	-0.0031121858988	5.575	-5.31713063095238E-5	0.436999999999987	-0.00405243577142857
5.5318668	1.8102757410639E-4	0.558000000000002	-0.0028478227932	5.6	-4.60518231904762E-5	0.461999999999993	-0.00387015645714286
5.5565411	1.69542474748052E-4	0.583000000000008	-0.0027529584192	5.625	-2.71500818809524E-5	0.486999999999998	-0.00358650537142857
5.5812155	1.91607411911688E-4	0.607999999999999	-0.0025029996948	5.65	8.45030413333334E-6	0.51199999999999	-0.0034870888
5.6058898	2.29696040241039E-4	0.633000000000005	-0.0023629705308	5.675	6.52940134E-5	0.536999999999995	-0.00338803028571429
5.6305641	8.89730526015584E-5	0.65800000000001	-0.0022760739144	5.7	4.53618077523809E-5	0.562000000000001	-0.00325632171428572
5.6552384	2.10889803272727E-5	0.683000000000002	-0.0018956874816	5.725	-1.83456148333333E-5	0.586999999999993	-0.00306926137142857
5.6799128	9.7332099412987E-5	0.708000000000008	-0.0019106222652	5.75	-6.93279761428571E-5	0.611999999999998	-0.0025049752
5.7045871	1.97247282158961E-4	0.732999999999999	-0.0020433635244	5.775	-1.2307931622381E-4	0.63699999999999	-0.00244670251428571
5.7292614	1.9962937584E-4	0.758000000000005	-0.0019716200064	5.8	-1.4638780807619E-4	0.661999999999995	-0.00241446845714286
5.7539357	2.55350867170909E-4	0.78300000000001	-0.0018174384756	5.825	-9.95004964380952E-5	0.687000000000001	-0.00228970262857143
5.77861	2.95597824704416E-4	0.808000000000002	-0.001696196106	5.85	-5.75575442619048E-5	0.711999999999993	-0.00219447725714286
5.8032844	2.35743566724156E-4	0.833000000000008	-0.0015970049964	5.875	-2.84328217380952E-5	0.736999999999998	-0.00196322434285714
5.8279587	1.23520159536623E-4	0.857999999999999	-0.0015993800856	5.9	-5.10415688095238E-6	0.76199999999999	-0.00203492194285714
5.852633	1.6382574038961E-4	0.883000000000005	-0.0015907485924	5.925	-2.22698797619048E-6	0.786999999999995	-0.0018291208
5.8773073	1.90289778445714E-4	0.90800000000001	-0.0015140541636	5.95	-2.34669527190476E-5	0.812000000000001	-0.00168606434285714
5.9019817	9.24507915802597E-5	0.933000000000002	-0.0014560908516	5.975	-7.70999618714286E-5	0.836999999999993	-0.00180477142857143
5.926656	-4.1614661198961E-5	0.958000000000008	-0.0014406740172	6	-1.27896542766667E-4	0.861999999999998	-0.00180820342857143
5.9513303	-6.67328082607791E-5	0.983000000000013	-0.0012606712668	6.025	-1.14805980011905E-4	0.887000000000004	-0.00172981714285714
5.9760046	-9.50310041828571E-5	1.008	-0.001166460372	6.05	-9.58481758142857E-5	0.911999999999995	-0.00152993211428571
6.0006789	-9.46595049599999E-5	1.03300000000001	-0.0011476779732	6.075	-1.06292428183333E-4	0.937000000000001	-0.00131841542857143
6.0253533	3.70209757028571E-5	1.05800000000002	-0.0011329248744	6.1	-9.9825559952381E-5	0.962000000000007	-0.00160266377142857
6.0500276	1.24880746667221E-4	1.08300000000001	-0.0011437321896	6.125	-6.48561900642857E-5	0.986999999999998	-0.00138404834285714
6.0747019	1.35452482348053E-6	1.10800000000001	-0.0012617364672	6.15	-1.51186031857143E-5	1.012	-0.00130612114285714
6.0993762	-1.1534165290161E-4	1.13299999999999	-0.0010706612004	6.175	3.60697960333333E-5	1.03699999999998	-0.00107255645714286
6.1240506	-6.00915914898701E-5	1.15800000000001	-0.0011412677232	6.2	8.35191029619047E-5	1.062	-0.00111095028571429
6.1487249	3.27301753776624E-5	1.18300000000002	-9.4516389E-4	6.225	5.71855434333333E-5	1.08700000000001	-0.00117169965714286
6.1733992	6.50943984436363E-5	1.20799999999999	-0.001041786504	6.25	1.07278320809524E-5	1.11199999999998	-0.00107776388571429
6.1980735	1.23118030307532E-4	1.23300000000001	-9.536752368E-4	6.275	-3.13939594047619E-5	1.137	-0.00102615462857143
6.2227478	1.7626179946348E-4	1.25799999999999	-8.71706088000001E-4	6.3	-2.27107833333333E-5	1.16199999999998	-9.97156457142857E-4
6.2474222	1.23467326379532E-4	1.283	-8.74564693200001E-4	6.325	-2.84311761904766E-7	1.18699999999999	-9.62739885714286E-4
6.2720965	2.98085630736623E-5	1.30800000000002	-8.47943474399999E-4	6.35	1.96879739047619E-5	1.21200000000001	-9.24990857142857E-4
6.2967708	7.47596870066493E-5	1.33299999999999	-8.030380248E-4	6.375	4.92040858571428E-6	1.23699999999998	-9.23420457142858E-4
6.3214451	7.63308651977142E-5	1.358	-7.60535503199999E-4	6.4	1.73921258761905E-5	1.26199999999999	-8.67952800000001E-4
6.3461195	-3.60844501558443E-6	1.38300000000002	-7.455040164E-4	6.425	1.05976212047619E-5	1.28700000000001	-8.3300582857143E-4
6.3707938	-3.41572263054546E-5	1.408	-7.234439652E-4	6.45	-2.50908439047619E-6	1.31199999999999	-9.46267771428572E-4
6.3954681	3.39048954607792E-5	1.433	-4.531511952E-4	6.475	-4.12425607523809E-5	1.33699999999999	-8.27192228571429E-4
6.4201424	3.64562296457143E-5	1.45800000000002	-5.632551144E-4	6.5	-7.83399009904762E-5	1.36200000000001	-5.50914742857143E-4
6.4448167	1.02571749007792E-5	1.483	-5.972931756E-4	6.525	-1.11232882985714E-4	1.38699999999999	-5.67446285714287E-4
6.4694911	4.32047960664935E-5	1.508	-5.76438983999999E-4	6.55	-1.10191230757143E-4	1.412	-6.68702171428572E-4
6.4941654	1.19156107751688E-4	1.533	-4.948170876E-4	6.575	-7.29350648976191E-5	1.43699999999999	-5.86163314285714E-4
6.5188397	8.25713129174026E-5	1.558	-4.77457398E-4	6.6	-7.83021632380953E-6	1.46199999999999	-8.54165371428573E-4
6.543514	5.04528342607792E-5	1.58300000000001	-5.17265416800001E-4	6.625	3.38455755785714E-5	1.487	-7.46602628571428E-4
6.5681884	1.40064454865455E-4	1.608	-4.46735084399999E-4	6.65	6.49959731666667E-5	1.51199999999999	-6.05639542857144E-4
6.5928627	1.67704881765195E-4	1.633	-5.86607472E-4	6.675	8.91451152690476E-5	1.537	-4.66130971428572E-4
6.617537	1.49479547476831E-4	1.658	-4.475702484E-4	6.7	8.16490912809524E-5	1.56199999999999	-7.23716685714286E-4
6.6422113	1.42843690204177E-4	1.683	-3.16908108E-4	6.725	6.39601872904762E-5	1.58699999999999	-4.57980342857144E-4
6.6668856	1.11304159536842E-4	1.70800000000001	-4.990866804E-4	6.75	-1.28112715238095E-5	1.612	-3.92497485714285E-4
6.69156	-7.75539587894025E-6	1.733	-3.333051612E-4	6.775	-7.09331720428571E-5	1.63699999999999	-5.67593371428571E-4
6.7162343	-1.0524442916213E-4	1.758	-3.54852392400001E-4	6.8	-6.78212146857143E-5	1.662	-4.97108114285714E-4
6.7409086	-4.15263600748052E-5	1.78300000000001	-2.07444481199999E-4	6.825	-4.64329157809524E-5	1.687	-6.28002514285715E-4
6.7655829	6.06676689381818E-5	1.808	-3.117051828E-4	6.85	-1.26576733380952E-5	1.71199999999999	-4.39578285714286E-4
6.7902573	1.2634154688E-4	1.83300000000001	-3.843014472E-4	6.875	2.61168410380952E-5	1.737	-3.07458171428572E-4
6.8149316	1.94144356006753E-4	1.858	-4.063717548E-4	6.9	1.82078605238095E-5	1.76199999999999	-4.33838971428572E-4
6.8396059	3.2377952322826E-4	1.883	-2.896832268E-4	6.925	-2.02593980809524E-5	1.787	-4.38670514285714E-4
6.8642802	3.70272563774649E-4	1.90800000000001	-1.221669108E-4	6.95	-2.49195358238095E-5	1.812	-5.76093142857144E-4
6.8889545	3.34031745782026E-4	1.933	-1.954093284E-4	6.975	-3.93138190238095E-5	1.83699999999999	-4.38071771428572E-4
6.9136289	2.11936776014026E-4	1.95800000000001	-1.636291404E-4	7	-7.14569677380953E-5	1.862	-3.96109257142858E-4
6.9383032	1.01198490726234E-4	1.98300000000001	-6.30050652E-5	7.025	-8.73460450238095E-5	1.887	-7.0204457142858E-5
6.9629775	-8.79801956322078E-5	2.008	-3.21031180799999E-4	7.05	-9.67596672952381E-5	1.912	-3.88273600000001E-4
6.9876518	-1.87505168041558E-4	2.03300000000001	-3.250091988E-4	7.075	-7.19573512428571E-5	1.937	-4.41650857142858E-4
7.0123262	-1.32251486658701E-4	2.05799999999999	-2.24064244799999E-4	7.1	-9.80780072380952E-6	1.96199999999998	-2.06422171428573E-4
7.0370005	-4.4158094294026E-5	2.08300000000001	-3.224070036E-4	7.125	5.41171321428571E-5	1.987	-3.02798971428572E-4
7.0616748	-3.21123689641559E-5	2.10800000000001	-4.051585692E-4	7.15	6.12380649047619E-5	2.012	-1.68634514285715E-4
7.0863491	1.15752573397403E-5	2.133	-4.93779725999999E-4	7.175	6.63387868E-5	2.037	-2.26871542857143E-4
7.1110234	1.25238509210805E-4	2.15800000000001	-6.92982457199999E-4	7.2	6.68575008095238E-5	2.062	-2.14602514285715E-4
7.1356978	2.63047824513974E-4	2.18300000000002	-4.16314601999999E-4	7.225	1.92649734095238E-5	2.08700000000001	-3.80033828571428E-4
7.1603721	3.37828895829506E-4	2.20799999999999	-3.02365998E-4	7.25	-2.46460643523809E-5	2.11199999999998	-4.27061142857143E-4
7.1850464	4.94092410292052E-4	2.23300000000001	-4.008318336E-4	7.275	-1.13462226428571E-5	2.137	-5.79713828571429E-4
7.2097207	5.40124357250182E-4	2.25799999999999	-4.54726285199999E-4	7.3	1.47495351666667E-5	2.16199999999998	-5.97349257142857E-4
7.2343951	3.85918063820883E-4	2.28300000000001	-3.385754856E-4	7.325	1.72785108571429E-5	2.187	-5.54144685714287E-4
7.2590694	2.58478304005714E-4	2.30800000000002	-2.89498611599999E-4	7.35	3.55698061190476E-5	2.21200000000001	-3.35597599999999E-4
7.2837437	2.37358099910649E-4	2.33299999999999	-2.361272364E-4	7.375	2.45522108333333E-5	2.23699999999998	-2.09011771428572E-4
7.308418	1.84650385262338E-4	2.358	-5.53801644E-5	7.4	-2.63120825E-5	2.26199999999999	-3.60116342857143E-4
7.3330923	1.62951230901818E-4	2.38300000000002	1.22813064E-4	7.425	-5.19587360285714E-5	2.28700000000001	-3.53237485714286E-4
7.3577667	2.22819617164675E-4	2.408	-2.09845943999997E-5	7.45	-2.65853289952381E-5	2.31199999999999	-2.74467885714286E-4
7.382441	2.22898128205714E-4	2.43300000000002	-1.96497971999995E-5	7.475	-2.64167101523809E-5	2.33700000000001	-2.37442400000001E-4
7.4071153	1.71654290222338E-4	2.45799999999999	-2.53904507999999E-5	7.5	-9.5534157452381E-5	2.36199999999998	-2.39454057142858E-4
7.4317896	1.30745288519065E-4	2.483	-1.58549291999991E-5	7.525	-1.20445835871429E-4	2.38699999999999	-1.79948228571429E-4
7.456464	1.44133067528727E-4	2.508	-9.91559448000003E-5	7.55	-1.41535905657143E-4	2.412	-2.75929828571429E-4
7.4811383	1.17147439077818E-4	2.533	-1.27846025999999E-4	7.575	-1.43425092066667E-4	2.43699999999999	-1.28781714285715E-4
7.5058126	6.62246807632208E-5	2.558	-3.38226767999994E-5	7.6	-1.44683157457143E-4	2.46199999999999	-9.97033142857152E-5
7.5304869	2.02353483241558E-5	2.58300000000002	-2.654707968E-4	7.625	-1.02609760995238E-4	2.48700000000001	-7.16143999999997E-5
7.5551612	4.68487796135065E-5	2.608	-1.494665172E-4	7.65	-4.27522630857143E-5	2.51199999999999	-2.12831542857144E-4
7.5798356	5.63305672503896E-5	2.633	-1.50421827599999E-4	7.675	4.69486550238095E-5	2.537	-6.00837714285721E-5
7.6045099	1.66759471143896E-5	2.658	-1.61856248399999E-4	7.7	8.84940003095238E-5	2.56199999999999	-2.25249142857143E-4
7.6291842	4.84834668875844E-5	2.683	1.73517775200001E-4	7.725	8.88938982380953E-5	2.58699999999999	-1.47329371428572E-4
7.6538585	6.51721635185454E-5	2.70800000000001	2.28644460000002E-5	7.75	9.13124430952382E-6	2.612	-1.45243428571435E-5
7.6785329	-1.52038534893507E-5	2.733	-9.69288407999996E-5	7.775	-7.10235858095238E-5	2.63699999999999	-3.76480000000032E-6
7.7032072	-1.14338956987014E-6	2.758	2.57450292000001E-5	7.8	-1.28556428366667E-4	2.662	-1.5042857142858E-5
7.7278815	1.08761211117506E-4	2.78300000000001	8.94519252000005E-5	7.825	-1.0498134682619E-4	2.687	-1.06681714285715E-4
7.7525558	1.48395197983169E-4	2.808	-1.979074944E-4	7.85	-3.79123358952381E-5	2.71199999999999	-1.82678971428573E-4
7.7772301	2.08169719580883E-4	2.83300000000001	-1.920261816E-4	7.875	2.08469607238095E-5	2.737	-2.49600000001353E-7
7.8019045	2.75506947123117E-4	2.858	-1.305683676E-4	7.9	4.84384386095238E-5	2.76199999999999	-1.717768E-4
7.8265788	2.4782189644987E-4	2.883	-2.54902309199999E-4	7.925	3.95840535619048E-5	2.787	-9.00981714285714E-5
7.8512531	1.83674489423377E-4	2.90800000000001	-1.19119294799999E-4	7.95	-1.6316824752381E-5	2.812	-2.43181714285716E-5
7.8759274	1.65100511622857E-4	2.933	-9.81654695999993E-5	7.975	-7.0371484097619E-5	2.83699999999999	-2.2039382857143E-4
7.9006018	2.34338760585974E-4	2.95800000000001	-1.666503828E-4	8	-9.15083471238095E-5	2.862	-4.21214857142861E-5
7.9252761	3.46724948973506E-4	2.98300000000001	-7.58534040000007E-5	8.025	-1.04021139933333E-4	2.887	-1.31135085714287E-4
7.9499504	3.94155568684675E-4	3.008	-9.51808572000008E-5	8.05	-7.10407436619048E-5	2.912	-1.46475085714286E-4
7.9746247	3.86468595235948E-4	3.03300000000001	-9.56292083999986E-5	8.075	-6.75426688095238E-5	2.937	-6.63208E-5
7.999299	3.66256745936415E-4	3.058	-5.73464627999995E-5	8.1	-4.31614786428571E-5	2.96199999999999	1.223768E-4
8.0239734	2.80185375154909E-4	3.08300000000001	-2.231631468E-4	8.125	-2.20884963619048E-5	2.987	-9.58805714285716E-5
8.0486477	2.20209944903377E-4	3.10800000000001	-2.65596804E-4	8.15	-2.74611191380952E-5	3.012	-2.11674171428571E-4
8.073322	2.14733902860467E-4	3.133	4.86636875999997E-5	8.175	-6.83478352333333E-5	3.037	-1.16154628571429E-4
8.0979963	1.70958075628675E-4	3.15800000000001	-5.62959143999997E-5	8.2	-9.87515168619048E-5	3.062	-5.67364571428568E-5
8.1226707	1.0695251491574E-4	3.18299999999999	2.93435603999996E-5	8.225	-1.69515680714286E-4	3.08699999999998	1.64914285714286E-5
8.147345	4.0636861277922E-6	3.20800000000001	-1.617639408E-4	8.25	-2.7084907352381E-4	3.112	-1.50777714285714E-4
8.1720193	-5.18797360338701E-5	3.23300000000001	-1.36687042799999E-4	8.275	-3.61375059309524E-4	3.137	1.03166514285714E-4
8.1966936	-1.18212910661922E-4	3.25799999999999	1.223398044E-4	8.3	-4.20140568047619E-4	3.16199999999998	4.05748571428533E-6
8.2213679	-1.68347311545974E-4	3.28300000000001	-6.81786864000003E-5	8.325	-4.19810426880952E-4	3.187	5.18692571428568E-5
8.2460423	-1.48183966963636E-4	3.30800000000002	-9.49698683999987E-5	8.35	-3.39069813238095E-4	3.21200000000001	2.67354285714283E-5
8.2707166	-6.35654003096104E-5	3.33299999999999	-9.73625399999988E-5	8.375	-2.009970215E-4	3.23699999999998	-1.91440228571429E-4
8.2953909	-5.03204706997402E-5	3.35800000000001	2.49377039999993E-5	8.4	-7.95878319761905E-5	3.262	-8.06936000000017E-5
8.3200652	-9.69512133319479E-6	3.38300000000002	-7.84673207999999E-5	8.425	6.61152032619048E-5	3.28700000000001	-1.40217257142857E-4
8.3447396	9.8395388188987E-5	3.408	-4.12732187999997E-5	8.45	1.71243080380952E-4	3.31199999999999	4.8264914285713E-5
8.3694139	1.64036859527065E-4	3.43300000000002	-5.51765015999992E-5	8.475	2.3228095E-4	3.33700000000001	-1.6481622857143E-4
8.3940882	2.14587073508571E-4	3.45799999999999	-1.314328356E-4	8.5	2.61674262666667E-4	3.36199999999998	-2.03994514285715E-4
8.4187625	3.56016506418701E-4	3.483	-1.15073877599999E-4	8.525	2.29822456809524E-4	3.38699999999999	-1.00630400000001E-4
8.4434368	4.2274647508987E-4	3.50800000000002	-2.79223164000004E-5	8.55	1.58648741847619E-4	3.41200000000001	-7.1394514285715E-5
8.4681112	4.10421543138701E-4	3.533	-1.003281048E-4	8.575	1.24740006128571E-4	3.43699999999999	-5.01829714285708E-5
8.4927855	3.68114611823377E-4	3.558	-1.32348585600001E-4	8.6	1.3333106217619E-4	3.46199999999999	-8.63274285714288E-5
8.5174598	3.15906675990234E-4	3.58299999999999	-8.24629212000001E-5	8.625	1.46971259180952E-4	3.48699999999998	-9.48554285714284E-5
8.5421341	2.42355121806545E-4	3.608	-1.07150076000002E-5	8.65	1.48203246504762E-4	3.51199999999999	-8.07634285714283E-5
8.5668085	2.28828286825558E-4	3.633	-1.660100904E-4	8.675	7.81156678761905E-5	3.537	-9.06567999999997E-5
8.5914828	2.1430817059013E-4	3.658	-1.003061268E-4	8.7	-1.62553875523809E-5	3.56199999999999	-7.83639999999998E-5
8.6161571	1.65108559748571E-4	3.683	-3.70343951999992E-5	8.725	-8.67759639476191E-5	3.58699999999999	-7.08804571428578E-5
8.6408314	1.16873176905974E-4	3.70800000000001	-1.69963199999499E-7	8.75	-1.40505703957143E-4	3.612	1.26612571428564E-5
8.6655057	4.06114288924675E-5	3.733	-3.07340351999997E-5	8.775	-1.45621241228571E-4	3.63699999999999	-1.55641942857143E-4
8.6901801	9.62423792103896E-6	3.758	-1.11440181599999E-4	8.8	-1.65892298104762E-4	3.662	-1.93607885714286E-4
8.7148544	-6.64925680644157E-6	3.78300000000001	2.35604159999999E-5	8.825	-1.75619925538095E-4	3.687	-1.41128000000007E-5
8.7395287	4.53012853976104E-5	3.808	1.223998776E-4	8.85	-1.30401733104762E-4	3.71199999999999	2.18272228571428E-4
8.764203	9.57956251804675E-5	3.83300000000001	1.88805672000002E-5	8.875	-9.97679520619048E-5	3.737	1.89406285714286E-4
8.7888774	1.39926200785247E-4	3.858	6.15999383999999E-5	8.9	-6.15277580761905E-5	3.76199999999999	1.29404228571429E-4
8.8135517	1.46745952715844E-4	3.883	1.08659232E-4	8.925	2.61299175238095E-5	3.787	2.6577942857143E-5
8.838226	1.22973175281039E-4	3.90800000000001	-8.45640179999998E-5	8.95	3.33624379523809E-5	3.812	7.18773714285706E-5
8.8629003	4.25941915842078E-5	3.933	-2.40878880000006E-5	8.975	2.21815356190476E-5	3.83699999999999	-7.15029714285718E-5
8.8875746	-7.13054303906493E-6	3.95800000000001	-1.45476777599999E-4	9	2.2716443095238E-6	3.862	8.67954285714286E-5
8.912249	2.10330877651948E-5	3.983	-8.89464311999997E-5	9.025	-7.27250071428571E-5	3.88699999999999	8.01825142857144E-5
8.9369233	1.01394970390753E-4	4.008	1.28039432400001E-4	9.05	-1.131178235E-4	3.912	-2.20118971428572E-4
8.9615976	2.19351979933714E-4	4.03300000000001	-3.95193743999989E-5	9.075	-1.13379829619048E-4	3.937	-6.28932571428571E-5
8.9862719	3.34358416633247E-4	4.058	2.312759592E-4	9.1	-8.21739969285714E-5	3.96199999999999	-3.49573714285721E-5
9.0109463	3.55510635696623E-4	4.08300000000001	1.84686994800001E-4	9.125	-4.61779434285714E-5	3.987	-1.49294971428572E-4
9.0356206	2.72764696525714E-4	4.10800000000001	4.05077983200001E-4	9.15	-2.28965442619048E-5	4.012	-7.81203428571433E-5
9.0602949	1.42752100106493E-4	4.133	4.76619303600001E-4	9.175	-1.87044104761905E-6	4.037	1.31741257142857E-4
9.0849692	1.48727964754286E-5	4.15800000000001	4.30859642400001E-4	9.2	2.81419113119048E-5	4.062	2.310464E-4
9.1096435	-1.02960558426701E-4	4.18300000000002	5.180449032E-4	9.225	-1.62470486095238E-5	4.08700000000001	5.8523771428571E-5
9.1343179	-1.35084272040935E-4	4.20800000000001	4.859731404E-4	9.25	-7.68917568833333E-5	4.112	5.59818628571429E-4
9.1589922	-1.53454028964468E-4	4.23300000000001	3.210341112E-4	9.275	-1.42107035295238E-4	4.137	3.39600114285713E-4
9.1836665	-1.99467874493922E-4	4.25799999999999	9.81918432000007E-5	9.3	-1.85552422916667E-4	4.16199999999998	5.21924E-4
9.2083408	-2.11150170749922E-4	4.28300000000001	-1.64878955999999E-4	9.325	-1.7312777952381E-4	4.187	3.19676685714285E-4
9.2330152	-2.04209770644156E-4	4.30800000000002	-6.43603751999996E-5	9.35	-1.01162911142857E-4	4.21200000000001	4.03157485714285E-4
9.2576895	-1.78238141889662E-4	4.33299999999999	-3.522721752E-4	9.375	-3.15813938523809E-5	4.23699999999998	4.16944914285714E-4
9.2823638	-9.16059702988052E-5	4.35800000000001	-4.843350468E-4	9.4	-2.28067117142857E-6	4.262	7.83238857142847E-5
9.3070381	3.32977211513766E-5	4.38299999999999	-4.20305806799999E-4	9.425	3.56675703476191E-5	4.28699999999998	-2.25497257142858E-4
9.3317124	8.36122187928312E-5	4.408	-5.171994828E-4	9.45	2.20456116571429E-5	4.31199999999999	-1.71210742857143E-4
9.3563868	1.11215832700675E-4	4.43300000000002	-5.118295248E-4	9.475	3.11054947761905E-5	4.33700000000001	-2.85289828571429E-4
9.3810611	1.26358034831065E-4	4.45799999999999	-5.48351099999999E-4	9.5	3.58997520095238E-5	4.36199999999998	-2.47897371428572E-4
9.4057354	9.82067457275844E-5	4.483	-5.69593569599999E-4	9.525	2.49760030666667E-5	4.38699999999999	-5.20780000000001E-4
9.4304097	3.13193117158441E-5	4.50800000000002	-3.63491211600001E-4	9.55	-1.61313950285714E-5	4.41200000000001	-3.89564685714286E-4
9.4550841	5.80273945047273E-5	4.533	-3.689344296E-4	9.575	-1.87798077761905E-5	4.43699999999999	-3.21957257142857E-4
9.4797584	-2.07698966219221E-5	4.558	-2.836656504E-4	9.6	-8.2581816952381E-6	4.46199999999999	-4.70498971428572E-4
9.5044327	-1.33670105498182E-5	4.58299999999999	-2.80070049600001E-4	9.625	4.33980333809524E-5	4.48699999999998	-3.10686628571429E-4
9.529107	1.5344948347013E-5	4.608	-1.686635676E-4	9.65	1.09193420285714E-4	4.51199999999999	-4.03098057142858E-4
9.5537813	9.21967627605195E-5	4.63300000000001	-1.813419432E-4	9.675	1.3536223197619E-4	4.537	-2.07503771428572E-4
9.5784557	1.13351819326753E-4	4.658	-1.134020844E-4	9.7	1.08395213142857E-4	4.56199999999999	-1.96439657142858E-4
9.60313	1.45981375507948E-4	4.683	-1.98974159999988E-6	9.725	5.1559176952381E-5	4.58699999999999	-3.48140000000001E-4
9.6278043	4.02658483648831E-5	4.70800000000001	5.59017756000012E-5	9.75	-1.60145535E-5	4.612	-1.1367942857143E-4
9.6524786	-9.95546441142852E-7	4.733	8.49508308000008E-5	9.775	-7.04875094523809E-5	4.63699999999999	4.86868571428489E-6
9.6771529	-2.29920045818182E-5	4.75800000000001	5.47442676000005E-5	9.8	-1.05037232142857E-4	4.662	-8.98025142857152E-5
9.7018273	2.93384534914286E-5	4.783	1.497126708E-4	9.825	-1.18369193380952E-4	4.68699999999999	-2.31581257142858E-4
9.7265016	7.55420412975584E-5	4.808	1.473566292E-4	9.85	-1.39870313890476E-4	4.71199999999999	-2.05429714285716E-5
9.7511759	1.43844982992312E-4	4.83300000000001	8.2610906400001E-5	9.875	-1.16228884409524E-4	4.737	2.02488E-4
9.7758502	1.25530667603221E-4	4.858	3.60600371999999E-5	9.9	-7.14008607714286E-5	4.76199999999999	2.25983085714285E-4
9.8005246	1.18103920053506E-4	4.88300000000001	3.64688280000007E-5	9.925	-5.24077864619048E-5	4.787	2.08224342857141E-4
9.8251989	1.51194522084468E-4	4.90800000000001	3.79091196000001E-5	9.95	-4.65588734809524E-5	4.812	3.30789828571429E-4
9.8498732	1.31566286269714E-4	4.933	1.417903344E-4	9.975	-3.14804008619048E-5	4.83699999999999	2.26106399999998E-4
9.8745475	7.82510086301299E-5	4.95800000000001	3.50666316000004E-5	10	-7.7191088647619E-5	4.862	-1.07803428571429E-4
9.8992218	7.83316590427013E-5	4.983	-5.20585559999984E-6	10.025	-1.1325903762381E-4	4.88699999999999	7.44743999999995E-5
9.9238962	4.96849937239481E-5	5.00800000000001	-6.21405971999987E-5	10.05	-1.20732905542857E-4	4.912	7.13841142857141E-5
9.9485705	2.4976686283948E-5	5.03300000000001	-1.717199748E-4	10.075	-8.50514175238095E-5	4.937	9.23178285714277E-5
9.973245	9.2581525387013E-6	5.058	-1.83648167999997E-5	10.1	1.1221093452381E-5	4.96199999999999	1.29508228571428E-4
9.997919	-3.3317859796987E-5	5.08300000000001	-8.21098080000029E-6	10.125	9.73272292142857E-5	4.987	1.38612685714284E-4
10.022593	-7.92812849376623E-5	5.10800000000001	-5.62680755999991E-5	10.15	1.3976334842381E-4	5.012	2.50848E-5
