#time (ps)	MgCl2 / 4M	time (ps)	MgCl2 / 3M	time (ps)	MgCl2 / 2M	time (ps)	MgCl2 / 1M
4.75	-3.20052615142857E-4	-0.157399999999996	3.30010252427185E-4	-0.271	0.00106001396961491	-0.329000000000003	0.002066595528
4.775	-3.03397119428571E-4	-0.132399999999991	-1.2142135922328E-6	-0.245999999999995	9.47319381885492E-4	-0.303999999999998	0.002412470448
4.8	-2.55681067428571E-4	-0.107399999999985	3.14615533980583E-5	-0.220999999999989	0.00124949039711126	-0.278999999999992	0.002592741156
4.825	-2.86531178857143E-4	-0.0823999999999934	-2.06759184466019E-4	-0.195999999999997	0.00143185374742133	-0.254000000000001	0.0027880292928
4.85	-3.03974548571429E-4	-0.0573999999999877	-2.97468699029126E-4	-0.170999999999992	0.00151986896149334	-0.228999999999995	0.00264332538
4.875	-2.66325264857143E-4	-0.0323999999999962	-4.46542252427184E-4	-0.146	0.00154727979699308	-0.204000000000003	0.002393241012
4.9	-2.62864091E-4	-0.00739999999999053	-4.98994601941747E-4	-0.120999999999995	0.00131298851957566	-0.178999999999998	0.002082114948
4.925	-2.77265929714286E-4	0.0176000000000152	-6.92795883495146E-4	-0.0959999999999889	9.22048977983364E-4	-0.153999999999992	0.001650763212
4.95	-2.89991405285714E-4	0.0426000000000066	-8.53228310679611E-4	-0.0709999999999974	6.0352988478552E-4	-0.129000000000001	0.001281678996
4.975	-3.26828615142857E-4	0.0676000000000123	-0.00118133650485437	-0.0459999999999917	1.8592693665084E-4	-0.103999999999995	0.001009259952
5	-3.42985405571429E-4	0.0925999999999896	-0.00145089297087379	-0.0210000000000145	-9.23500078578001E-5	-0.0790000000000176	0.001233021648
5.025	-3.70144019942857E-4	0.117600000000009	-0.00160665937864078	0.00400000000000544	-2.0871628824816E-4	-0.0539999999999977	0.001204197156
5.05	-3.68062380685714E-4	0.142600000000015	-0.0022024345631068	0.0290000000000111	-1.2173482554156E-4	-0.028999999999992	0.001300060932
5.075	-2.79868020514286E-4	0.167599999999992	-0.00288156897087379	0.0539999999999884	1.2283427417184E-4	-0.00400000000001477	0.001301978316
5.1	-2.20612503428571E-4	0.192600000000012	-0.00382125809708738	0.0790000000000083	2.5475707854828E-4	0.0210000000000051	0.001138505736
5.125	-2.40885470571429E-4	0.217600000000018	-0.0047294374368932	0.104000000000014	5.543574431472E-5	0.0460000000000108	8.52640596000001E-4
5.15	-2.33995409142857E-4	0.242599999999995	-0.00565339106796117	0.128999999999991	-2.4447349548468E-4	0.0709999999999881	3.249993E-4
5.175	-2.61202798571429E-4	0.267600000000015	-0.00653076733980583	0.154000000000011	-0.00100607148981108	0.096000000000008	-5.12252052E-4
5.2	-3.34189647428571E-4	0.292600000000021	-0.00734845421359223	0.179000000000017	-0.00222378867949392	0.121000000000014	-0.001557059544
5.225	-3.67976031142857E-4	0.317599999999998	-0.00795800726213592	0.203999999999994	-0.00346878984521916	0.145999999999991	-0.002818395828
5.25	-3.756752E-4	0.342600000000018	-0.00846760893203883	0.229000000000014	-0.00481945452049908	0.171000000000011	-0.003623661852
5.275	-3.72372467428571E-4	0.367599999999995	-0.00875916699029126	0.253999999999991	-0.00596418155863992	0.195999999999988	-0.00427186782
5.3	-3.35646029714286E-4	0.392600000000001	-0.00869295145631068	0.278999999999997	-0.00676053904427748	0.220999999999994	-0.004802541132
5.325	-3.29419446E-4	0.417600000000021	-0.00877797786407767	0.304000000000017	-0.00734618235842568	0.246000000000014	-0.005127229908
5.35	-3.12110258E-4	0.442599999999998	-0.00838860116504854	0.328999999999994	-0.00765517032286776	0.270999999999991	-0.0053959647
5.375	-2.74398165142857E-4	0.467600000000004	-0.00810034287378641	0.354	-0.00761287403152584	0.295999999999997	-0.005676153624
5.4	-2.95373347542857E-4	0.492599999999995	-0.00790410687378641	0.378999999999991	-0.00754728095075724	0.320999999999988	-0.00588674856
5.425	-3.173353892E-4	0.517600000000001	-0.00757126240776699	0.403999999999997	-0.007447293635859	0.345999999999994	-0.00608081928
5.45	-2.90130411542857E-4	0.542600000000007	-0.00729218831067961	0.429000000000003	-0.00720845711278308	0.370999999999999	-0.006199512672
5.475	-2.86879968857143E-4	0.567599999999998	-0.00702798885436893	0.453999999999994	-0.00724544246665008	0.395999999999991	-0.006154597884
5.5	-3.81587726857143E-4	0.592600000000004	-0.00678157165048544	0.479	-0.00703703382790716	0.420999999999997	-0.00621816852
5.525	-4.20503272285714E-4	0.617600000000009	-0.00647736186407767	0.504000000000005	-0.00688812288750432	0.446000000000002	-0.00595701648
5.55	-4.08078585714286E-4	0.642600000000001	-0.00622003036893204	0.528999999999997	-0.00676559013436152	0.470999999999994	-0.005950890072
5.575	-4.30219582857143E-4	0.667600000000007	-0.00594633634951456	0.554000000000003	-0.00659150831651004	0.495999999999999	-0.00591801792
5.6	-4.44115005142857E-4	0.692600000000012	-0.00566784	0.579000000000008	-0.00665347088797776	0.521000000000005	-0.005394840576
5.625	-3.54191018714286E-4	0.717600000000004	-0.00520104722330097	0.604	-0.00609376696219368	0.545999999999997	-0.005124774192
5.65	-3.14345586971429E-4	0.742600000000009	-0.00499656442718447	0.629000000000005	-0.0060601069195128	0.571000000000002	-0.004780439688
5.675	-3.11027423057143E-4	0.767600000000001	-0.00462386376699029	0.653999999999997	-0.00569790049344516	0.595999999999994	-0.004508853228
5.7	-3.08647030971429E-4	0.792600000000007	-0.00443668299029126	0.679000000000003	-0.00514547964877716	0.620999999999999	-0.004287240792
5.725	-3.22609865285714E-4	0.817600000000012	-0.0043227587184466	0.704000000000008	-0.00503859779815392	0.646000000000005	-0.003947744496
5.75	-3.64723711142857E-4	0.842600000000004	-0.00401524601941748	0.729	-0.00478034503678116	0.670999999999997	-0.003676471272
5.775	-3.55979227428571E-4	0.867600000000009	-0.0037948054368932	0.754000000000005	-0.00429818717174616	0.696000000000002	-0.003586946796
5.8	-3.78929836857143E-4	0.892600000000001	-0.00354961293203884	0.778999999999997	-0.0043544110381002	0.720999999999994	-0.00345259974
5.825	-3.21066233714286E-4	0.917600000000007	-0.0034680666407767	0.804000000000003	-0.00402030857819052	0.745999999999999	-0.003279057504
5.85	-2.92353910171429E-4	0.942600000000012	-0.00341581351456311	0.829000000000008	-0.0038061943281054	0.771000000000005	-0.00317189418
5.875	-3.090176748E-4	0.967600000000004	-0.00338418733980582	0.854	-0.00375358993979508	0.795999999999997	-0.002917473324
5.9	-3.368260416E-4	0.992600000000009	-0.00329570178640777	0.879000000000005	-0.0034293052987578	0.821000000000002	-0.00285031878
5.925	-2.73243986285714E-4	1.01760000000002	-0.00316200827184466	0.904000000000011	-0.00330729469178724	0.846000000000008	-0.002795887584
5.95	-3.18533387142857E-4	1.04260000000001	-0.00302428310679612	0.929000000000003	-0.00333212482595916	0.870999999999999	-0.00264510852
5.975	-3.21801129714286E-4	1.06760000000001	-0.00312373957281553	0.954000000000008	-0.0032456348670438	0.896000000000005	-0.00273578424
6	-2.73212658571429E-4	1.09260000000002	-0.00301741933980582	0.979000000000014	-0.00319982205605832	0.921000000000011	-0.002794040712
6.025	-2.41576522E-4	1.11760000000001	-0.00281981813592233	1.00400000000001	-0.00305725041143676	0.946000000000002	-0.002679479052
6.05	-2.64564394571428E-4	1.14260000000002	-0.00276242295145631	1.02900000000001	-0.00300304281375252	0.971000000000008	-0.002488405092
6.075	-2.39773959428571E-4	1.16759999999999	-0.00261877351456311	1.05399999999999	-0.00273384459388656	0.995999999999985	-0.002377960248
6.1	-1.94602652857143E-4	1.19260000000001	-0.00263644986407767	1.07900000000001	-0.00265634020677564	1.02100000000001	-0.002215153464
6.125	-1.62121313414286E-4	1.21760000000002	-0.00263692170873786	1.10400000000001	-0.00277441388063532	1.04600000000001	-0.002311798296
6.15	-1.28591975668571E-4	1.2426	-0.00252130823300971	1.12899999999999	-0.00255059334994464	1.07099999999999	-0.00215066346
6.175	-1.47439759334286E-4	1.26760000000002	-0.00237245487378641	1.15400000000001	-0.0024925370692068	1.09600000000001	-0.002154858924
6.2	-1.81626732125714E-4	1.29259999999999	-0.00227377957281553	1.17899999999999	-0.0023496945459372	1.12099999999999	-0.00185203836
6.225	-2.495238569E-4	1.3176	-0.00221580349514563	1.20399999999999	-0.00226099833558984	1.14599999999999	-0.002070845232
6.25	-2.97363722285714E-4	1.34260000000002	-0.00229824838834951	1.22900000000001	-0.0024356219107374	1.17100000000001	-0.001936529364
6.275	-2.83767011714286E-4	1.3676	-0.00225959172815534	1.25399999999999	-0.00235560975116544	1.19599999999999	-0.001772012664
6.3	-2.00998486614286E-4	1.3926	-0.0022588587961165	1.279	-0.00212598310212288	1.22099999999999	-0.001958596908
6.325	-1.82677500697143E-4	1.41760000000002	-0.00213766497087379	1.30400000000002	-0.00211332902446512	1.24600000000001	-0.001668755976
6.35	-2.35272664248571E-4	1.4426	-0.00194990330097087	1.32899999999999	-0.00206568134770536	1.27099999999999	-0.001390332564
6.375	-2.18888438697143E-4	1.4676	-0.00198368318446602	1.354	-0.00205488910111716	1.296	-0.001597746324
6.4	-1.69911467185714E-4	1.49260000000002	-0.00203673634951456	1.37900000000002	-0.00201444973806384	1.32100000000002	-0.001399111308
6.425	-1.4645926E-4	1.5176	-0.00207395650485437	1.404	-0.00191974271825952	1.34599999999999	-0.001540623468
6.45	-1.35971973142857E-4	1.54260000000001	-0.00202806069902913	1.429	-0.0019280124840438	1.371	-0.001276248216
6.475	-1.11585352857143E-4	1.5676	-0.00195962644660194	1.45399999999999	-0.00187112061378396	1.39599999999999	-0.001313432448
6.5	-1.56179249828571E-4	1.5926	-0.00187455495145631	1.479	-0.00184645349707896	1.421	-0.001350611256
6.525	-1.97483894057143E-4	1.61760000000001	-0.00175154190291262	1.50400000000001	-0.00170699144128128	1.446	-0.001393001172
6.55	-1.86968856685714E-4	1.6426	-0.00186064497087379	1.529	-0.00156807604556064	1.47099999999999	-0.001296630252
6.575	-1.80650855142857E-4	1.66760000000001	-0.00172384776699029	1.554	-0.00177942022440336	1.496	-0.001422818256
6.6	-1.97860960857143E-4	1.6926	-0.00171057425242718	1.57899999999999	-0.00182144563709724	1.52099999999999	-0.001292833452
6.625	-2.01872938228571E-4	1.7176	-0.00172046726213592	1.604	-0.00165898831290192	1.546	-0.001058008152
6.65	-2.21473109542857E-4	1.74260000000001	-0.00166174566990291	1.62900000000001	-0.00154686538943244	1.571	-0.00116771262
6.675	-2.10699824314286E-4	1.7676	-0.00167196477669903	1.654	-0.00157176538823304	1.59599999999999	-9.85243835999999E-4
6.7	-2.06171885222857E-4	1.79260000000001	-0.00151967429126214	1.679	-0.00148425442518276	1.621	-0.001028517864
6.725	-2.76494911125714E-4	1.81760000000001	-0.00128874302912621	1.70400000000001	-0.00143009095252716	1.64600000000001	-0.001036413852
6.75	-2.90193078937143E-4	1.8426	-0.00138538730097087	1.729	-0.00143660919981348	1.671	-9.9287676E-4
6.775	-2.53971232228571E-4	1.86760000000001	-0.0014279959223301	1.75400000000001	-0.00150869111118264	1.696	-0.00110279412
6.8	-2.71142170457143E-4	1.8926	-0.00138821627184466	1.779	-0.00140083728423408	1.72099999999999	-0.001006737792
6.825	-2.98083630371429E-4	1.91760000000001	-0.00140986555339806	1.804	-0.00130915528028208	1.746	-9.286905E-4
6.85	-2.66814685028571E-4	1.94260000000001	-0.00128353176699029	1.82900000000001	-0.00140818165011216	1.77100000000001	-8.93488739999999E-4
6.875	-2.637606849E-4	1.9676	-0.00140900260194175	1.854	-0.00150043360235076	1.796	-9.16095972E-4
6.9	-2.55289467611428E-4	1.99260000000001	-0.00141292939805825	1.87900000000001	-0.001345598876853	1.821	-0.001064756964
6.925	-2.33915863705714E-4	2.01760000000001	-0.00135197440776699	1.90400000000001	-0.00123882488741088	1.84600000000001	-7.82289959999999E-4
6.95	-1.59839115611429E-4	2.04260000000001	-0.00127774275728155	1.929	-0.0013737224541348	1.871	-9.08833236E-4
6.975	-1.60587285042857E-4	2.06760000000001	-0.00127736108737864	1.95400000000001	-0.0011979393712902	1.89600000000001	-7.30383636E-4
7	-1.95019480285714E-4	2.09259999999999	-0.00125319949514563	1.97899999999999	-0.00115740072692244	1.92099999999998	-7.87997363999999E-4
7.025	-2.16072751142857E-4	2.11760000000001	-0.00131376862135922	2.00400000000001	-0.00121190739424524	1.946	-8.3876058E-4
7.05	-2.041311921E-4	2.14260000000001	-0.0011755600776699	2.02900000000001	-0.00109062117316152	1.97100000000001	-8.2313268E-4
7.075	-2.1593708736E-4	2.16760000000001	-0.00114575836893204	2.054	-0.00111263588536716	1.996	-9.25857816E-4
7.1	-2.1013955178E-4	2.19260000000001	-0.00103667417475728	2.07900000000001	-0.00100146777848964	2.02100000000001	-6.5460222E-4
7.125	-1.75580594645714E-4	2.21760000000002	-0.00114187561165049	2.10400000000001	-9.8578623358908E-4	2.04600000000001	-6.52850268E-4
7.15	-1.70156943642857E-4	2.2426	-0.00114925106796117	2.12899999999999	-0.00103682540907792	2.07099999999999	-6.13160148E-4
7.175	-2.40481695342857E-4	2.26760000000001	-0.00105776458252427	2.15400000000001	-9.41637916739521E-4	2.09600000000001	-7.44065676E-4
7.2	-2.79340737542857E-4	2.29259999999999	-0.00107682396116505	2.17899999999999	-8.6312600814132E-4	2.12099999999999	-5.2231764E-4
7.225	-2.28958691571429E-4	2.31760000000001	-0.00108273250485437	2.20400000000001	-9.1582232359464E-4	2.14600000000001	-5.58526908E-4
7.25	-1.83658931828571E-4	2.34260000000002	-0.00129708209708738	2.22900000000001	-9.9599259785256E-4	2.17100000000001	-7.0255038E-4
7.275	-1.20329976925714E-4	2.3676	-0.00123071242718447	2.25399999999999	-0.00108143581303296	2.19599999999999	-9.92819808E-4
7.3	-7.77556641485714E-5	2.3926	-0.00122938497087379	2.279	-0.00111725307933624	2.22099999999999	-7.03216175999999E-4
7.325	-9.09897097828571E-5	2.41760000000002	-0.00114650912621359	2.30400000000002	-0.00126469931392728	2.24600000000001	-7.14982188E-4
7.35	-1.24148369514286E-4	2.4426	-0.00130667102912621	2.32899999999999	-0.00118982894588712	2.27099999999999	-7.76265251999999E-4
7.375	-1.66896070868571E-4	2.46760000000002	-0.00117656563106796	2.35400000000001	-0.00100038671528796	2.29600000000001	-8.9565834E-4
7.4	-2.05629572691429E-4	2.4926	-0.00113789219417476	2.37899999999999	-0.00115006248952056	2.32099999999999	-8.9395656E-4
7.425	-1.6767010544E-4	2.5176	-0.00108558349514563	2.404	-0.00124205704575876	2.34599999999999	-7.1392722E-4
7.45	-1.48233959685714E-4	2.54260000000001	-8.53777747572815E-4	2.429	-0.0011136483096354	2.371	-6.0975252E-4
7.475	-1.71547620857143E-4	2.5676	-9.39563300970873E-4	2.45399999999999	-9.9889136709516E-4	2.39599999999999	-5.438916E-4
7.5	-1.61721229142857E-4	2.5926	-7.8485172815534E-4	2.479	-9.3120602455188E-4	2.421	-4.95555624E-4
7.525	-1.65847704571429E-4	2.61760000000002	-7.3909013592233E-4	2.50400000000002	-9.103728825576E-4	2.44600000000002	-4.34871911999999E-4
7.55	-2.13115012628571E-4	2.6426	-8.64944737864078E-4	2.529	-7.6468184355024E-4	2.47099999999999	-4.22909279999999E-4
7.575	-2.27646392457143E-4	2.66760000000001	-8.79332854368932E-4	2.554	-7.9365973041432E-4	2.496	-3.39615624E-4
7.6	-1.71706526485714E-4	2.6926	-8.41964854368932E-4	2.57899999999999	-6.0265841546988E-4	2.52099999999999	-4.02398424E-4
7.625	-1.10477836571429E-4	2.7176	-9.24394019417476E-4	2.604	-6.1116351474024E-4	2.546	-4.59705696E-4
7.65	-1.01522819285714E-4	2.74260000000001	-8.44281087378641E-4	2.62900000000001	-7.0837095283416E-4	2.571	-5.18546604E-4
7.675	-1.15378320857143E-4	2.7676	-8.1081681553398E-4	2.654	-6.5092506832584E-4	2.59599999999999	-6.21090036E-4
7.7	-1.1902482E-4	2.79260000000001	-8.42991378640777E-4	2.679	-5.8702957546464E-4	2.621	-4.90191288E-4
7.725	-1.75813857142857E-4	2.81760000000001	-8.71978368932039E-4	2.70400000000001	-6.773988598146E-4	2.646	-4.30397111999999E-4
7.75	-2.65624725285714E-4	2.8426	-8.8950372815534E-4	2.729	-7.56166938717961E-4	2.671	-5.23091916E-4
7.775	-2.85819917142857E-4	2.86760000000001	-8.45116776699029E-4	2.75400000000001	-6.81578480583E-4	2.696	-4.47745775999999E-4
7.8	-2.25854067E-4	2.8926	-9.81151689320388E-4	2.779	-6.7156700186268E-4	2.72099999999999	-3.91703652E-4
7.825	-1.94832494571429E-4	2.91760000000001	-8.24563223300971E-4	2.804	-7.1702803831428E-4	2.746	-3.5610594E-4
7.85	-1.8894711E-4	2.94260000000001	-8.75924038834951E-4	2.82900000000001	-6.5522848431348E-4	2.771	-4.76821127999999E-4
7.875	-1.02024635714286E-4	2.9676	-7.8179627184466E-4	2.854	-7.6079271255372E-4	2.796	-5.32014396E-4
7.9	-5.22393168571429E-5	2.99260000000001	-8.25086446601942E-4	2.87900000000001	-6.5302713566244E-4	2.821	-3.44855208E-4
7.925	-8.06815008571429E-5	3.01760000000001	-7.13763611650485E-4	2.90400000000001	-7.2458077238316E-4	2.84600000000001	-2.8850256E-4
7.95	-5.46930125714286E-5	3.04260000000001	-7.37954563106796E-4	2.929	-5.9889185399736E-4	2.871	-3.18645084E-4
7.975	-5.10493308571428E-5	3.06760000000001	-8.53455844660194E-4	2.95400000000001	-6.2050821525E-4	2.896	-2.95240524E-4
8	-6.58166705714286E-5	3.0926	-8.67063844660194E-4	2.979	-5.8618629713952E-4	2.921	-3.19240368E-4
8.025	-9.97061374285714E-5	3.11760000000001	-7.17576116504854E-4	3.00400000000001	-5.5004054451192E-4	2.946	-4.08938412E-4
8.05	-1.06028258857143E-4	3.14260000000001	-7.14140038834951E-4	3.02900000000001	-6.016386370302E-4	2.97100000000001	-3.64690776E-4
8.075	-7.80314117142857E-5	3.16760000000001	-7.39456077669903E-4	3.054	-5.5664091337932E-4	2.996	-2.66898767999999E-4
8.1	-6.60761454285714E-5	3.19260000000001	-6.49766796116505E-4	3.07900000000001	-6.235969672548E-4	3.021	-3.14031972E-4
8.125	-1.15095412285714E-4	3.21759999999999	-6.76469009708738E-4	3.10399999999999	-6.212804032512E-4	3.04599999999998	-3.35131332E-4
8.15	-7.09114661428571E-5	3.24260000000001	-7.88471300970874E-4	3.12900000000001	-6.2685241381224E-4	3.071	-1.67761608E-4
8.175	-3.65753867428571E-5	3.26760000000001	-7.55436932038835E-4	3.15400000000001	-5.7166058285028E-4	3.09600000000001	-2.25891972E-4
8.2	-1.14395962085714E-4	3.29259999999999	-7.5896213592233E-4	3.17899999999999	-5.94221955132961E-4	3.12099999999998	-2.91484404E-4
8.225	-1.955678636E-4	3.31760000000001	-6.57385514563107E-4	3.20400000000001	-5.75965224533161E-4	3.146	-3.73986155999999E-4
8.25	-2.46799527285714E-4	3.34260000000002	-7.66878640776699E-4	3.22900000000001	-4.6764318200292E-4	3.17100000000001	-2.93896728E-4
8.275	-3.32973476285714E-4	3.3676	-7.63477165048544E-4	3.25399999999999	-5.8703325255036E-4	3.19599999999999	-2.76869436E-4
8.3	-4.25616348571428E-4	3.39260000000001	-8.22385398058253E-4	3.27900000000001	-4.958059815324E-4	3.22100000000001	-2.97222996E-4
8.325	-4.6176658E-4	3.41760000000002	-8.92175417475728E-4	3.30400000000002	-5.71031801192161E-4	3.24600000000001	-2.43330132E-4
8.35	-4.52097738571429E-4	3.4426	-6.82598796116505E-4	3.32899999999999	-6.6890601749664E-4	3.27099999999999	-3.08900868E-4
8.375	-4.15745865714286E-4	3.46760000000002	-6.0594186407767E-4	3.35400000000001	-4.49016291440641E-4	3.29600000000001	-2.81649336E-4
8.4	-3.79722131028571E-4	3.4926	-6.24606990291262E-4	3.37899999999999	-5.6141254494864E-4	3.32099999999999	-3.46874292E-4
8.425	-2.89824639085714E-4	3.5176	-6.63238485436893E-4	3.404	-4.3269861071052E-4	3.34599999999999	-3.60196992E-4
8.45	-2.00496972742857E-4	3.54260000000002	-6.18648116504854E-4	3.42900000000002	-4.1365620946188E-4	3.37100000000001	-3.99073512E-4
8.475	-1.86344490571429E-4	3.5676	-5.96893980582524E-4	3.45399999999999	-5.805995782356E-4	3.39599999999999	-2.3356422E-4
8.5	-1.78831812285714E-4	3.5926	-5.4006186407767E-4	3.479	-5.140810975608E-4	3.421	-2.74977816E-4
8.525	-7.88682157142857E-5	3.6176	-7.3847254368932E-4	3.50399999999999	-4.4778691911492E-4	3.44599999999999	-3.69999516E-4
8.55	-2.42531291428571E-5	3.6426	-6.47650834951456E-4	3.529	-4.854917560878E-4	3.47099999999999	-3.03464664E-4
8.575	2.25043051428572E-5	3.66760000000001	-6.32737398058252E-4	3.554	-4.9880648347992E-4	3.496	-3.18312864E-4
8.6	4.15006265142857E-5	3.6926	-6.81611067961165E-4	3.57899999999999	-4.384863436338E-4	3.52099999999999	-1.91023788E-4
8.625	8.61013318285714E-5	3.7176	-6.42341009708738E-4	3.604	-4.8438617898132E-4	3.546	-3.23189039999999E-4
8.65	8.28961090857143E-5	3.74260000000001	-6.61971844660194E-4	3.62900000000001	-5.5790705656224E-4	3.571	-3.3750162E-4
8.675	4.1016886E-5	3.7676	-5.36447533980582E-4	3.654	-4.6290096711936E-4	3.59599999999999	-4.06324044E-4
8.7	-2.6296324E-5	3.79260000000001	-4.92628893203883E-4	3.679	-5.7143015214516E-4	3.621	-2.1540738E-4
8.725	-8.65809771428571E-5	3.81760000000001	-4.19693242718447E-4	3.70400000000001	-5.3577712900404E-4	3.646	-2.28591768E-4
8.75	-1.80521317714286E-4	3.8426	-5.33588155339806E-4	3.729	-3.7876802015052E-4	3.671	-1.6696428E-4
8.775	-2.39154628571429E-4	3.86760000000001	-5.78825475728155E-4	3.75400000000001	-4.6697395240188E-4	3.696	-3.14804892E-4
8.8	-2.23417630857143E-4	3.8926	-5.75913669902913E-4	3.779	-4.89830717237401E-4	3.72099999999999	-2.57827128E-4
8.825	-1.87688744857143E-4	3.91760000000001	-5.28312932038835E-4	3.804	-4.7611886458752E-4	3.746	-2.47357452E-4
8.85	-1.76019263314286E-4	3.94260000000001	-5.46394019417476E-4	3.82900000000001	-5.0473884844152E-4	3.771	-2.27257464E-4
8.875	-1.95242097085714E-4	3.9676	-4.42470757281553E-4	3.854	-5.0521074110892E-4	3.796	-1.32807996E-4
8.9	-1.53954925171429E-4	3.99260000000001	-4.77447029126213E-4	3.87900000000001	-4.9606092614232E-4	3.821	-1.68295872E-4
8.925	-1.23477112457143E-4	4.0176	-6.43610796116505E-4	3.904	-5.3958904120044E-4	3.84599999999999	-1.01500668E-4
8.95	-1.25163383E-4	4.04260000000001	-6.02894796116505E-4	3.929	-3.4940649067632E-4	3.871	-1.23248195999999E-4
8.975	-1.31654615771429E-4	4.06760000000001	-5.46284970873786E-4	3.95400000000001	-3.6390646536552E-4	3.896	-1.81931807999999E-4
9	-1.083173902E-4	4.0926	-5.87025087378641E-4	3.979	-4.1300781667992E-4	3.921	-1.04081136E-4
9.025	-1.25068402485714E-4	4.11760000000001	-4.85989514563107E-4	4.00400000000001	-3.167625493494E-4	3.946	-2.34076788E-4
9.05	-1.58291094685714E-4	4.14260000000001	-4.69371145631068E-4	4.02900000000001	-3.6815227367688E-4	3.97100000000001	-8.38292760000001E-5
9.075	-1.78954758885714E-4	4.16760000000001	-4.67474330097087E-4	4.054	-3.8755135224036E-4	3.996	-2.51990904E-4
9.1	-1.29602292228571E-4	4.19260000000001	-5.35374873786407E-4	4.07900000000001	-5.238805310046E-4	4.02100000000001	-3.57680256E-4
9.125	-1.07930211428571E-4	4.21760000000002	-5.07240349514563E-4	4.10400000000001	-4.0781086886232E-4	4.04600000000001	-2.66378064E-4
9.15	-1.08900213314286E-4	4.24260000000001	-4.07665398058252E-4	4.12900000000001	-4.151368493118E-4	4.071	-2.10418656E-4
9.175	-1.20132128085714E-4	4.26760000000001	-3.32440776699029E-4	4.15400000000001	-4.3041636617364E-4	4.09600000000001	-1.90577664E-4
9.2	-1.21166898171429E-4	4.29259999999999	-3.45078873786408E-4	4.17899999999999	-4.24213122564E-4	4.12099999999999	-9.16642439999997E-5
9.225	-1.90688058142857E-4	4.31760000000001	-2.05061592233009E-4	4.20400000000001	-3.7821155451156E-4	4.14600000000001	-6.72060719999994E-5
9.25	-1.66602383857143E-4	4.34260000000002	-2.11771223300971E-4	4.22900000000001	-4.04816495391E-4	4.17100000000001	1.02525804E-4
9.275	-1.04828906371429E-4	4.3676	-2.96803922330097E-4	4.25399999999999	-2.1776804759556E-4	4.19599999999999	3.06710928000001E-4
9.3	-8.45069715142857E-5	4.39260000000001	-2.95007766990291E-4	4.27900000000001	-1.0564512412608E-4	4.22100000000001	3.87512256E-4
9.325	-1.23835279285714E-4	4.41759999999999	-1.93423805825242E-4	4.30399999999999	-2.3403547482084E-4	4.24599999999999	2.8376334E-4
9.35	-1.419910354E-4	4.4426	-2.27799262135923E-4	4.32899999999999	1.0638299266056E-4	4.27099999999999	3.8670408E-4
9.375	-1.57848258142857E-4	4.46760000000002	-3.79689203883495E-4	4.35400000000001	1.07830538739E-4	4.29600000000001	2.05524852E-4
9.4	-1.66939320571429E-4	4.4926	-4.66033631067961E-4	4.37899999999999	1.3784904086184E-4	4.32099999999999	2.88326280000001E-5
9.425	-1.97868038285714E-4	4.5176	-4.28218951456311E-4	4.404	1.86943038004801E-5	4.34599999999999	-8.95461719999996E-5
9.45	-1.75065411E-4	4.54260000000002	-5.39379262135922E-4	4.42900000000002	-1.0170696531996E-4	4.37100000000001	-1.95320952E-4
9.475	-1.49898141428571E-4	4.5676	-6.61743262135922E-4	4.45399999999999	-2.3080086508248E-4	4.39599999999999	-2.20828668E-4
9.5	-1.61558909857143E-4	4.5926	-7.72379300970874E-4	4.479	-5.348750173074E-4	4.421	-4.40267436E-4
9.525	-1.8202642E-4	4.6176	-7.87158524271845E-4	4.50399999999999	-6.1566549335676E-4	4.44599999999999	-6.18631607999999E-4
9.55	-1.87528585E-4	4.6426	-8.02525980582524E-4	4.529	-6.8288262031836E-4	4.47099999999999	-6.59384832E-4
9.575	-1.97712579571429E-4	4.66760000000001	-7.76185514563107E-4	4.554	-7.5310147492272E-4	4.496	-6.21727355999999E-4
9.6	-1.64362604914286E-4	4.6926	-6.73011961165048E-4	4.57899999999999	-8.5917681807804E-4	4.52099999999999	-7.30101588E-4
9.625	-1.52797996314286E-4	4.7176	-6.27113009708737E-4	4.604	-8.4303808885296E-4	4.546	-6.44620704E-4
9.65	-1.19680973771429E-4	4.74260000000001	-5.68840194174757E-4	4.62900000000001	-7.711032609126E-4	4.571	-3.31485047999999E-4
9.675	-9.93200455142857E-5	4.7676	-4.5248854368932E-4	4.654	-5.2059811915188E-4	4.59599999999999	-2.66540784E-4
9.7	-1.56317966914286E-4	4.79260000000001	-4.0225281553398E-4	4.679	-5.2183239425856E-4	4.621	-3.03342624E-4
9.725	-1.59563346057143E-4	4.8176	-4.59218097087378E-4	4.70399999999999	-4.8791005279632E-4	4.64599999999999	-1.32435096E-4
9.75	-9.52436476571428E-5	4.8426	-3.74490524271844E-4	4.729	-6.048438300828E-4	4.671	-2.3442528E-4
9.775	-1.32042116857143E-4	4.86760000000001	-2.97241165048544E-4	4.75400000000001	-4.4498743118676E-4	4.696	-1.39734443999999E-4
9.8	-1.80647378E-4	4.8926	-3.88297747572815E-4	4.779	-4.1437936965348E-4	4.72099999999999	-7.21514039999997E-5
9.825	-1.92408785142857E-4	4.91760000000001	-3.32585475728155E-4	4.804	-3.0136414004928E-4	4.746	7.13798400000001E-5
9.85	-2.47158502E-4	4.94260000000001	-2.51219533980582E-4	4.82900000000001	-4.0856467143492E-4	4.77100000000001	-2.07698519999999E-5
