#time (ps)	MgSO4 /1M	time (ps)	MgSO4 /2M
4.9	2.40576268041237E-6	2.80112044817927	-2.44066749140893E-4
4.875	-1.18325388316151E-4	2.78711484593838	-2.3439889347079E-4
4.85	-1.6407304467354E-4	2.77310924369748	-1.16459560137457E-4
4.825	-6.47615841924399E-5	2.75910364145658	-1.97507855670103E-4
4.8	-2.74399271477663E-4	2.74509803921569	-1.71498419243986E-4
4.775	-1.68566158075601E-4	2.73109243697479	-2.90398261168385E-4
4.75	-2.59919993127148E-4	2.71708683473389	-4.12401195876289E-4
4.725	-2.12029161512027E-4	2.703081232493	-4.94511347079038E-4
4.7	-2.69633855670103E-4	2.6890756302521	-4.37454487972509E-4
4.675	-3.69761573883162E-4	2.6750700280112	-4.23682852233677E-4
4.65	-3.64426742268041E-4	2.66106442577031	-3.68942137457045E-4
4.625	-4.63542776632302E-4	2.64705882352941	-6.38158817869416E-4
4.6	-3.05407264604811E-4	2.63305322128852	-6.57161745704467E-4
4.575	-2.62148041237113E-4	2.61904761904762	-5.94851972508591E-4
4.55	-2.20336934707904E-4	2.60504201680672	-4.69305079037801E-4
4.525	-1.98394536082474E-4	2.59103641456583	-3.81098391752577E-4
4.5	-1.427964604811E-5	2.57703081232493	-3.15201670103093E-4
4.475	7.5318412371134E-5	2.56302521008403	-3.96777113402062E-4
4.45	-1.18615429553265E-5	2.54901960784314	-2.84006852233677E-4
4.425	3.16588487972509E-5	2.53501400560224	-1.48122501718213E-4
4.4	1.00710515463918E-4	2.52100840336134	-1.6606083161512E-4
4.375	4.0252212371134E-5	2.50700280112045	-1.07905003436426E-4
4.35	-6.10177773195876E-5	2.49299719887955	-2.00399347079038E-4
4.325	1.12746604810997E-4	2.47899159663866	-1.35737676975945E-4
4.3	-5.09192591065292E-5	2.46498599439776	-1.79110371134021E-4
4.275	-3.63212027491409E-5	2.45098039215686	-2.67020515463918E-4
4.25	3.90227958762887E-6	2.43697478991597	-1.76569841924399E-4
4.225	-8.41505223367698E-5	2.42296918767507	-7.28263848797251E-5
4.2	-8.91868316151203E-5	2.40896358543417	-3.21162652920962E-4
4.175	-1.76178467353952E-4	2.39495798319328	-3.29525037800687E-4
4.15	-1.93627835051546E-4	2.38095238095238	-2.8818089347079E-4
4.125	-1.17247656357388E-4	2.36694677871148	-3.9769723024055E-4
4.1	-1.35853030927835E-4	2.35294117647059	-3.13137278350516E-4
4.075	-2.51325766323024E-4	2.33893557422969	-2.56607567010309E-4
4.05	-1.92875470790378E-4	2.3249299719888	-2.23391257731959E-4
4.025	-3.75915085910653E-5	2.3109243697479	-2.86579759450172E-4
4	-3.67377828178694E-5	2.296918767507	-2.55225305841924E-4
3.975	-1.33721175257732E-4	2.28291316526611	-4.41960199312715E-4
3.95	-1.76083257731959E-4	2.26890756302521	-2.92236673539519E-4
3.925	-1.570075395189E-4	2.25490196078431	-1.70191498281787E-4
3.9	-1.14819786941581E-4	2.24089635854342	-3.97632226804124E-4
3.875	-1.89476027491409E-4	2.22689075630252	-2.96738254295533E-4
3.85	-1.6344910652921E-4	2.21288515406162	-4.20446343642612E-4
3.825	-2.28225621993127E-4	2.19887955182073	-2.58685704467354E-4
3.8	-2.54679120274914E-4	2.18487394957983	-3.98367676975945E-4
3.775	-1.70892054982818E-4	2.17086834733894	-3.50411161512028E-4
3.75	-2.37712556701031E-4	2.15686274509804	-4.46718563573883E-4
3.725	-3.13709010309278E-4	2.14285714285714	-4.56423903780069E-4
3.7	-1.99053910652921E-4	2.12885154061625	-4.59361546391753E-4
3.675	-1.60334199312715E-4	2.11484593837535	-4.73275821305842E-4
3.65	-2.94460536082474E-4	2.10084033613445	-3.61214838487973E-4
3.625	-3.65368329896907E-4	2.08683473389356	-5.05549731958763E-4
3.6	-2.77756529209622E-4	2.07282913165266	-4.19299058419244E-4
3.575	-1.89600391752577E-4	2.05882352941176	-5.00152164948454E-4
3.55	-3.07538426116838E-4	2.04481792717087	-4.40258192439863E-4
3.525	-2.59650336769759E-4	2.03081232492997	-5.61452872852234E-4
3.5	-2.14790419243986E-4	2.01680672268908	-5.09035189003436E-4
3.475	-1.50007491408935E-4	2.00280112044818	-4.70539841924399E-4
3.45	-3.97331079037801E-4	1.98879551820728	-4.08218378006873E-4
3.425	-3.12926151202749E-4	1.97478991596639	-5.19429560137457E-4
3.4	-2.9823187628866E-4	1.96078431372549	-4.20410501718213E-4
3.375	-2.52290865979381E-4	1.94677871148459	-5.70908969072165E-4
3.35	-1.59768412371134E-4	1.9327731092437	-5.25085786941581E-4
3.325	-2.54957986254296E-4	1.9187675070028	-3.86801436426117E-4
3.3	-2.74827285223368E-4	1.9047619047619	-5.62363821305842E-4
3.275	-4.0518387628866E-4	1.89075630252101	-5.27446481099656E-4
3.25	-2.06865546391753E-4	1.87675070028011	-5.02254226804124E-4
3.225	-3.41343079037801E-4	1.86274509803922	-6.4524135395189E-4
3.2	-3.25943656357388E-4	1.84873949579832	-5.53281402061856E-4
3.175	-3.01612268041237E-4	1.83473389355742	-6.34135896907217E-4
3.15	-2.05326233676976E-4	1.82072829131653	-5.96190357388316E-4
3.125	-3.54895189003436E-4	1.80672268907563	-5.93484013745704E-4
3.1	-3.84204350515464E-4	1.79271708683473	-5.8525876975945E-4
3.075	-4.24333443298969E-4	1.77871148459384	-5.87829422680412E-4
3.05	-2.67973883161512E-4	1.76470588235294	-6.07995223367698E-4
3.025	-4.10839051546392E-4	1.75070028011204	-4.37123931271478E-4
3	-4.11050618556701E-4	1.73669467787115	-6.39558501718213E-4
2.975	-3.7975360137457E-4	1.72268907563025	-5.48850075601375E-4
2.95	-3.9835760137457E-4	1.70868347338936	-5.5881658419244E-4
2.925	-3.22073635738832E-4	1.69467787114846	-6.24327422680412E-4
2.9	-4.37263903780069E-4	1.68067226890756	-6.0414341580756E-4
2.875	-4.2044935395189E-4	1.66666666666667	-6.19393085910653E-4
2.85	-3.89594254295533E-4	1.65266106442577	-5.61981587628866E-4
2.825	-4.81309594501718E-4	1.63865546218487	-6.58103436426117E-4
2.8	-4.96160329896907E-4	1.62464985994398	-6.17736597938144E-4
2.775	-2.59471560137457E-4	1.61064425770308	-6.92070103092783E-4
2.75	-3.0556560137457E-4	1.59663865546218	-7.10899862542955E-4
2.725	-5.06723553264605E-4	1.58263305322129	-6.18308989690722E-4
2.7	-3.76160549828179E-4	1.56862745098039	-7.08988178694158E-4
2.675	-3.55846343642612E-4	1.5546218487395	-6.0425916838488E-4
2.65	-4.01145890034364E-4	1.5406162464986	-7.71525360824742E-4
2.625	-3.57714845360825E-4	1.5266106442577	-6.29032735395189E-4
2.6	-5.56903725085911E-4	1.51260504201681	-7.59446666666667E-4
2.575	-5.25428006872852E-4	1.49859943977591	-6.63999429553265E-4
2.55	-5.24221024054983E-4	1.48459383753501	-7.99851890034364E-4
2.525	-5.96464206185567E-4	1.47058823529412	-8.22505635738832E-4
2.5	-5.42144487972508E-4	1.45658263305322	-9.44512714776632E-4
2.475	-7.434935395189E-4	1.44257703081233	-9.52089553264605E-4
2.45	-6.342755395189E-4	1.42857142857143	-7.60866323024055E-4
2.425	-6.83125580756014E-4	1.41456582633053	-9.98560687285223E-4
2.4	-6.76097972508591E-4	1.40056022408964	-9.28646116838488E-4
2.375	-7.13566597938144E-4	1.38655462184874	-0.00103449848797251
2.35	-6.94935532646048E-4	1.37254901960784	-8.8826089347079E-4
2.325	-6.61049505154639E-4	1.35854341736695	-0.00100475457044674
2.3	-6.23788907216495E-4	1.34453781512605	-9.86054432989691E-4
2.275	-5.82307697594502E-4	1.33053221288515	-9.54286872852234E-4
2.25	-7.17414845360825E-4	1.31652661064426	-9.63972989690722E-4
2.225	-6.35495099656357E-4	1.30252100840336	-9.92630927835051E-4
2.2	-6.8276781443299E-4	1.28851540616246	-0.00104367161512027
2.175	-6.85026137457045E-4	1.27450980392157	-8.71722680412371E-4
2.15	-6.82922226804124E-4	1.26050420168067	-9.59181993127148E-4
2.125	-7.2813175257732E-4	1.24649859943978	-0.0010109381443299
2.1	-6.96834020618557E-4	1.23249299719888	-9.185335395189E-4
2.075	-7.38644948453608E-4	1.21848739495798	-9.51104192439863E-4
2.05	-7.16732783505155E-4	1.20448179271709	-0.00104445828178694
2.025	-8.71285223367698E-4	1.19047619047619	-0.0010239993814433
2	-8.39281649484536E-4	1.17647058823529	-0.00111923120274914
1.975	-8.22985360824742E-4	1.1624649859944	-0.00113100048109966
1.95	-9.80135051546392E-4	1.1484593837535	-0.00112107759450172
1.925	-8.44040068728522E-4	1.13445378151261	-0.00117917676975945
1.9	-8.06231683848797E-4	1.12044817927171	-0.00119531512027491
1.875	-9.34544329896907E-4	1.10644257703081	-0.00127348639175258
1.85	-0.00103643560137457	1.09243697478992	-0.00130159381443299
1.825	-8.84902886597938E-4	1.07843137254902	-0.00115866068728522
1.8	-9.58855257731959E-4	1.06442577030812	-0.00140304982817869
1.775	-0.00112511360824742	1.05042016806723	-0.00133153388316151
1.75	-0.00103427567010309	1.03641456582633	-0.00134642756013746
1.725	-0.00119239450171821	1.02240896358543	-0.00112573147766323
1.7	-0.00110102872852234	1.00840336134454	-0.00138209525773196
1.675	-0.00109133237113402	0.994397759103641	-0.00132066865979381
1.65	-0.00120527663230241	0.980392156862745	-0.00152970872852234
1.625	-0.00113962563573883	0.966386554621849	-0.00151211092783505
1.6	-0.00122374577319588	0.952380952380952	-0.00147112900343643
1.575	-0.00129467484536082	0.938375350140056	-0.00145503367697595
1.55	-0.00146672494845361	0.92436974789916	-0.00166184756013746
1.525	-0.00142953161512027	0.910364145658263	-0.0016665735395189
1.5	-0.00144931092783505	0.896358543417367	-0.0017426129209622
1.475	-0.00142783381443299	0.882352941176471	-0.00155315257731959
1.45	-0.00165540412371134	0.868347338935574	-0.00172462563573883
1.425	-0.00156600199312715	0.854341736694678	-0.00183726982817869
1.4	-0.00159477986254296	0.840336134453781	-0.00188671051546392
1.375	-0.00166061003436426	0.826330532212885	-0.00183455951890034
1.35	-0.00176749436426117	0.812324929971989	-0.0019474593814433
1.325	-0.00187430735395189	0.798319327731092	-0.00200644515463918
1.3	-0.00192013676975945	0.784313725490196	-0.00200865766323024
1.275	-0.00194696	0.7703081232493	-0.00229545924398625
1.25	-0.00209634343642612	0.756302521008403	-0.0022722381443299
1.225	-0.00208174199312715	0.742296918767507	-0.00230899910652921
1.2	-0.00210267718213058	0.728291316526611	-0.00231013951890034
1.175	-0.00233185917525773	0.714285714285714	-0.00231878371134021
1.15	-0.00245221161512028	0.700280112044818	-0.00255014948453608
1.125	-0.00232836419243986	0.686274509803922	-0.00253380192439863
1.1	-0.00244561828178694	0.672268907563025	-0.00250396776632302
1.075	-0.00261899759450172	0.658263305322129	-0.00275844969072165
1.05	-0.00280087312714777	0.644257703081232	-0.00290064302405498
1.025	-0.00286420075601375	0.630252100840336	-0.00288096350515464
1	-0.00307099443298969	0.61624649859944	-0.00296317745704467
0.975	-0.00320153395189003	0.602240896358543	-0.00307233979381443
0.95	-0.00338913718213058	0.588235294117647	-0.00340814824742268
0.925	-0.00339586426116839	0.574229691876751	-0.0033921381443299
0.9	-0.00382260158075601	0.560224089635854	-0.0035628076975945
0.875	-0.00389280701030928	0.546218487394958	-0.00379712199312715
0.85	-0.00422161099656357	0.532212885154062	-0.00403519024054983
0.825	-0.00429717030927835	0.518207282913165	-0.00418129759450172
0.8	-0.00455206570446735	0.504201680672269	-0.00432071635738832
0.775	-0.00484026632302405	0.490196078431373	-0.00447308632302405
0.75	-0.00495152941580756	0.476190476190476	-0.00476327347079038
0.725	-0.00518866192439863	0.46218487394958	-0.00492491965635739
0.7	-0.00524432027491409	0.448179271708683	-0.0050763858419244
0.675	-0.00525123147766323	0.434173669467787	-0.00517529395189003
0.65	-0.00538606639175258	0.420168067226891	-0.00545074013745704
0.625	-0.00554035979381443	0.406162464985994	-0.00542653690721649
0.6	-0.00542764625429553	0.392156862745098	-0.00584188144329897
0.575	-0.00530405505154639	0.378151260504202	-0.00571421491408935
0.55	-0.00512662268041237	0.364145658263305	-0.00590684536082474
0.525	-0.00489127134020619	0.350140056022409	-0.00564008680412371
0.5	-0.00461403402061856	0.336134453781513	-0.00576093436426117
0.475	-0.00420845113402062	0.322128851540616	-0.00559755037800687
0.45	-0.00359360975945017	0.30812324929972	-0.00522592859106529
0.425	-0.00284058357388316	0.294117647058824	-0.00487731780068728
0.4	-0.00198472295532646	0.280112044817927	-0.00444900109965636
0.375	-0.00111859573883162	0.266106442577031	-0.00374573051546392
0.35	-4.49746096219931E-4	0.252100840336134	-0.00284373759450172
0.325	3.47196969072165E-4	0.238095238095238	-0.00224340233676976
0.3	9.87303642611684E-4	0.224089635854342	-0.0013700781443299
0.275	0.00126924604810997	0.210084033613445	-7.19205498281787E-4
0.25	0.00153988329896907	0.196078431372549	4.56658288659794E-5
0.225	0.00164089786941581	0.182072829131653	5.73688323024055E-4
0.2	0.00196765388316151	0.168067226890756	8.8178089347079E-4
0.175	0.00225015237113402	0.15406162464986	0.00111495670103093
0.15	0.00243677450171821	0.140056022408964	0.00149364309278351
0.125	0.00252983910652921	0.126050420168067	0.00164210680412371
0.1	0.00271030254295533	0.112044817927171	0.00185218838487973
0.075	0.00285167450171821	0.0980392156862745	0.00202207072164948
0.05	0.0029603523024055	0.0840336134453782	0.00222704577319588
0.025	0.00304466845360825	0.0700280112044818	0.00219376927835052
0	0.00317765766323024	0.0560224089635854	0.00213040075601375
-0.025	0.00317688872852234	0.0420168067226891	0.0024502747766323
-0.05	0.00311151759450172	0.0280112044817927	0.00238270549828179
-0.075	0.00307192604810997	0.0140056022408964	0.00241817546391753
-0.1	0.0028172147766323	0	0.00246674089347079
-0.125	0.00283725484536082	-0.0140056022408964	0.00236713587628866
-0.15	0.00248817381443299	-0.0280112044817927	0.0021954058419244
-0.175	0.00225310316151203	-0.0420168067226891	0.00217569567010309
-0.2	0.00193786474226804	-0.0560224089635854	0.00200234426116838
-0.225	0.00167643594501718	-0.0700280112044818	0.00192719628865979
-0.25	0.00135896054982818	-0.0840336134453782	0.00174271161512027
-0.275	0.00117111319587629	-0.0980392156862745	0.00138334233676976
-0.3	0.00101656350515464	-0.112044817927171	0.00116607408934708
-0.325	8.06998625429553E-4	-0.126050420168067	0.00100389594501718
-0.35	5.33526604810997E-4	-0.140056022408964	8.84104673539519E-4
-0.375	4.55930838487972E-4	-0.15406162464986	6.32391786941581E-4
-0.4	4.06605189003436E-4	-0.168067226890756	4.8145895532646E-4
-0.425	3.73458219931271E-4	-0.182072829131653	4.37911690721649E-4
-0.45	1.3882123024055E-4	-0.196078431372549	2.30468206185567E-4
-0.475	2.35381484536082E-4	-0.210084033613445	1.82639841924399E-4
-0.5	2.19343793814433E-4	-0.224089635854342	2.73346872852234E-4
-0.525	1.05233945017182E-4	-0.238095238095238	1.36881395189003E-4
-0.55	1.18843690721649E-4	-0.252100840336134	2.66779491408935E-4
-0.575	1.05680920962199E-4	-0.266106442577031	6.09442556701031E-5
-0.6	1.50907147766323E-4	-0.280112044817927	-1.07232817869416E-5
-0.625	6.68557278350515E-5	-0.294117647058824	2.93761903780069E-5
-0.65	-6.86795518900343E-5	-0.30812324929972	3.77863127147766E-5
-0.675	3.87700494845361E-5	-0.322128851540616	7.807135395189E-5
-0.7	1.3825883161512E-4	-0.336134453781513	1.30904096219931E-5
-0.725	-5.01410542955326E-5	-0.350140056022409	-8.86029072164948E-6
-0.75	2.06130137457045E-5	-0.364145658263305	7.78467422680412E-5
-0.775	1.01807635738832E-4	-0.378151260504202	3.67956962199313E-5
-0.8	2.82056865979381E-5	-0.392156862745098	1.05460116838488E-4
-0.825	-2.16271848797251E-5	-0.406162464985994	7.60235051546392E-5
-0.85	-5.68754872852234E-6	-0.420168067226891	7.92916288659794E-6
-0.875	-1.89361841924399E-6	-0.434173669467787	-6.15053883161512E-5
-0.9	-7.1833704467354E-5	-0.448179271708683	-7.79103848797251E-5
-0.925	-5.25737951890034E-5	-0.46218487394958	-6.21297443298969E-6
-0.95	-8.14589003436426E-5	-0.476190476190476	-8.5457147766323E-5
-0.975	-2.95446941580756E-5	-0.490196078431373	-3.02841340206186E-5
-1	-5.7958323024055E-5	-0.504201680672269	7.26696357388316E-5
-1.025	3.83978075601375E-5	-0.518207282913165	-1.6886276975945E-6
-1.05	6.30900164948454E-5	-0.532212885154062	-5.66503271477663E-5
-1.075	3.87746742268041E-5	-0.546218487394958	6.12887010309278E-6
-1.1	7.09638006872852E-5	-0.560224089635854	-1.09553786941581E-4
-1.125	2.32340164948454E-5	-0.574229691876751	4.19504927835052E-5
-1.15	-1.33809862542955E-5	-0.588235294117647	1.99097580756014E-5
-1.175	1.01636996563574E-4	-0.602240896358543	4.25136969072165E-5
-1.2	-2.16755986254296E-5	-0.61624649859944	4.5911747766323E-6
-1.225	-6.65153436426117E-5	-0.630252100840336	4.10397862542955E-5
-1.25	5.73425972508591E-6	-0.644257703081232	-2.0095104467354E-5
-1.275	-8.84706941580756E-6	-0.658263305322129	-7.15805154639175E-5
-1.3	-8.10943711340206E-5	-0.672268907563025	-2.55985690721649E-5
-1.325	-3.45382432989691E-5	-0.686274509803922	-7.4145147766323E-5
-1.35	1.28199498281787E-5	-0.700280112044818	9.04890378006873E-5
-1.375	-7.12053608247423E-5	-0.714285714285714	-2.17008426116838E-5
-1.4	-5.21516364261168E-5	-0.728291316526611	-8.9092089347079E-5
-1.425	1.33040920962199E-4	-0.742296918767507	-5.44427917525773E-5
-1.45	-2.21390309278351E-5	-0.756302521008403	-3.68464137457045E-5
-1.475	2.71847979381443E-5	-0.7703081232493	-7.75160137457045E-5
-1.5	4.6426839862543E-5	-0.784313725490196	-1.09470838487973E-4
-1.525	-2.2526993814433E-5	-0.798319327731092	6.18643711340206E-5
-1.55	-9.46986941580756E-5	-0.812324929971989	9.7404735395189E-6
-1.575	-5.15233243986254E-5	-0.826330532212885	1.74433807560137E-5
-1.6	9.0547587628866E-5	-0.840336134453781	-4.3070206185567E-5
-1.625	3.1954575257732E-5	-0.854341736694678	1.2968012371134E-4
-1.65	-7.57360343642612E-5	-0.868347338935574	-1.3131593814433E-4
-1.675	9.58785223367698E-5	-0.882352941176471	-3.5876258419244E-5
-1.7	6.52277793814433E-5	-0.896358543417367	-9.36180274914089E-5
-1.725	-5.85356797250859E-5	-0.910364145658263	-1.46044652920962E-5
-1.75	-3.75939821305842E-5	-0.92436974789916	-7.40369484536082E-5
-1.775	-5.63938625429553E-5	-0.938375350140056	4.48893250859106E-5
-1.8	-1.08822611683849E-4	-0.952380952380952	3.92733298969072E-5
-1.825	1.29090804123711E-6	-0.966386554621849	-1.33077367697594E-4
-1.85	2.08855271477663E-5	-0.980392156862745	-1.56621532646048E-6
-1.875	3.89949195876289E-5	-0.994397759103641	-6.50268817869416E-5
-1.9	-7.29087079037801E-6	-1.00840336134454	-7.17157250859107E-5
-1.925	9.69756288659794E-6	-1.02240896358543	-1.18459553264605E-4
-1.95	-7.87937319587629E-5	-1.03641456582633	-1.05232934707904E-4
-1.975	-4.6440347766323E-5	-1.05042016806723	-4.7732089347079E-5
-2	3.88697333333333E-5	-1.06442577030812	-1.96704171821306E-5
-2.025	1.07933773195876E-4	-1.07843137254902	-8.57077182130584E-5
-2.05	-3.40564920962199E-5	-1.09243697478992	-7.15072164948454E-5
-2.075	5.57230089347079E-5	-1.10644257703081	-5.05926219931271E-5
-2.1	1.5611095532646E-5	-1.12044817927171	1.7963206185567E-5
-2.125	7.6890941580756E-5	-1.13445378151261	-8.29785567010309E-5
-2.15	4.36321965635739E-6	-1.1484593837535	4.53064790378007E-5
-2.175	-8.39514364261168E-5	-1.1624649859944	-6.17823676975945E-5
-2.2	-8.55094020618557E-5	-1.17647058823529	-1.19694577319588E-4
-2.225	3.65711340206186E-5	-1.19047619047619	-5.78191621993127E-5
-2.25	-5.425555395189E-5	-1.20448179271709	3.94081422680412E-5
-2.275	6.88029828178694E-5	-1.21848739495798	3.63407560137457E-6
-2.3	1.28901182130584E-6	-1.23249299719888	-2.42384281786942E-6
-2.325	-1.30060701030928E-4	-1.24649859943978	9.48969347079038E-5
-2.35	-5.27128171821306E-5	-1.26050420168067	1.59077457044674E-5
-2.375	4.67869567010309E-5	-1.27450980392157	-3.70137408934708E-6
-2.4	-1.32592302405498E-4	-1.28851540616246	2.60324611683849E-5
-2.425	8.34772302405498E-5	-1.30252100840336	2.30512852233677E-6
-2.45	1.37405738831615E-5	-1.31652661064426	-3.7951412371134E-5
-2.475	-7.38576907216495E-6	-1.33053221288515	-6.45179209621993E-5
-2.5	8.52411546391753E-5	-1.34453781512605	-1.48155216494845E-4
-2.525	-1.31536048109966E-4	-1.35854341736695	-7.95856426116838E-5
-2.55	-8.87822611683849E-7	-1.37254901960784	-8.77748316151203E-5
-2.575	-3.0677741580756E-6	-1.38655462184874	1.67761841924399E-5
-2.6	-9.15645635738832E-5	-1.40056022408964	1.08210364261168E-4
-2.625	1.17186756013746E-4	-1.41456582633053	1.02867223367698E-4
-2.65	1.12600611683849E-4	-1.42857142857143	1.64201058419244E-4
-2.675	-1.28186213058419E-4	-1.44257703081233	-1.15887099656357E-4
-2.7	-1.49928357388316E-4	-1.45658263305322	-5.46390859106529E-7
-2.725	3.6697876975945E-5	-1.47058823529412	-1.6950012371134E-5
-2.75	3.89811560137457E-5	-1.48459383753501	-5.02361092783505E-5
-2.775	-1.28270274914089E-4	-1.49859943977591	1.01015250859107E-4
-2.8	-5.73333855670103E-5	-1.51260504201681	5.69910652920962E-8
-2.825	1.42590439862543E-4	-1.5266106442577	-2.46455993127148E-5
-2.85	-1.46409436426117E-4	-1.5406162464986	-4.89124515463917E-5
-2.875	3.33912817869416E-6	-1.5546218487395	-9.96830790378007E-5
-2.9	-2.01590350515464E-5	-1.56862745098039	-1.12883264604811E-4
-2.925	-3.94656013745705E-7	-1.58263305322129	-9.17068178694158E-5
-2.95	-1.81010673539519E-5	-1.59663865546218	-1.97509924398625E-5
-2.975	8.45712302405498E-6	-1.61064425770308	-2.15580728522337E-4
-3	-2.63111450171821E-5	-1.62464985994398	-5.33761697594502E-6
-3.025	3.11371738831615E-6	-1.63865546218487	-1.65022336769759E-4
-3.05	-1.86944130584192E-5	-1.65266106442577	-8.91256151202749E-5
-3.075	-5.55197264604811E-5	-1.66666666666667	-1.75525113402062E-4
-3.1	-6.36000226804124E-5	-1.68067226890756	-3.79397319587629E-5
-3.125	-7.38892508591065E-5	-1.69467787114846	-1.26742666666667E-4
-3.15	4.30950597938144E-5	-1.70868347338936	2.8412476975945E-5
-3.175	2.16291965635739E-5	-1.72268907563025	-1.74530006872852E-5
-3.2	8.40746735395189E-5	-1.73669467787115	-9.9917793814433E-5
-3.225	4.36974735395189E-5	-1.75070028011204	-1.25603883161512E-4
-3.25	1.11147079037801E-4	-1.76470588235294	-1.26666144329897E-5
-3.275	-1.81294591065292E-6	-1.77871148459384	-3.45717890034364E-6
-3.3	4.7965864604811E-5	-1.79271708683473	-8.154464604811E-5
-3.325	4.72793835051546E-5	-1.80672268907563	2.32709745704467E-5
-3.35	-1.72930068728522E-5	-1.82072829131653	-1.08919587628866E-4
-3.375	8.81057388316151E-5	-1.83473389355742	1.97228364261168E-5
-3.4	-5.95078948453608E-5	-1.84873949579832	-8.7273910652921E-5
-3.425	-4.88259896907216E-5	-1.86274509803922	-4.23579457044674E-5
-3.45	-4.60994116838488E-5	-1.87675070028011	-1.85210164948454E-5
-3.475	1.90741786941581E-7	-1.89075630252101	-7.55335738831615E-5
-3.5	3.94341553264605E-5	-1.9047619047619	2.0883424742268E-5
-3.525	-5.56750034364261E-5	-1.9187675070028	1.59083924398625E-4
-3.55	-2.15216240549828E-5	-1.9327731092437	4.38693072164948E-5
-3.575	5.67266068728522E-5	-1.94677871148459	1.05381147766323E-4
-3.6	6.87517594501718E-6	-1.96078431372549	-6.86705807560137E-5
-3.625	1.07366694158076E-4	-1.97478991596639	1.32785979381443E-6
-3.65	1.07052728522337E-4	-1.98879551820728	-5.95362426116838E-5
-3.675	2.79188274914089E-5	-2.00280112044818	-6.20979402061856E-5
-3.7	1.07416219931271E-5	-2.01680672268908	-2.16247951890034E-4
-3.725	-2.39331745704467E-5	-2.03081232492997	-6.4123052233677E-5
-3.75	9.0554233676976E-5	-2.04481792717087	-2.28356914089347E-4
-3.775	-4.21446213058419E-5	-2.05882352941176	2.58126597938144E-5
-3.8	-1.1204987628866E-5	-2.07282913165266	-7.20264673539519E-6
-3.825	7.05394639175258E-5	-2.08683473389356	6.19057580756014E-5
-3.85	2.90749738831615E-5	-2.10084033613445	-8.50817182130584E-6
-3.875	-8.03090996563574E-5	-2.11484593837535	-4.3672618556701E-5
-3.9	-2.6701424742268E-5	-2.12885154061625	-1.54398144329897E-5
-3.925	7.51083161512028E-5	-2.14285714285714	-8.88908591065292E-5
-3.95	-6.49919120274914E-5	-2.15686274509804	-3.30010068728522E-5
-3.975	-4.76980013745704E-6	-2.17086834733894	2.6112895532646E-5
-4	3.07176013745704E-5	-2.18487394957983	-8.56240549828179E-5
-4.025	1.33172013745704E-4	-2.19887955182073	-2.00840378006873E-5
-4.05	7.29521993127148E-5	-2.21288515406162	-1.08982501718213E-4
-4.075	-8.74999175257732E-5	-2.22689075630252	-1.21376501718213E-4
-4.1	-1.01536914089347E-4	-2.24089635854342	-1.59292151202749E-4
-4.125	6.49986013745704E-5	-2.25490196078431	-3.47404474226804E-5
-4.15	-9.78775738831615E-5	-2.26890756302521	1.08084797250859E-4
-4.175	6.35278652920962E-6	-2.28291316526611	-1.81388927835052E-4
-4.2	-1.10172865979381E-4	-2.296918767507	-2.67485628865979E-5
-4.225	8.31385910652921E-5	-2.3109243697479	2.52216989690722E-5
-4.25	6.85348192439862E-6	-2.3249299719888	-1.51056350515464E-5
-4.275	6.71663154639175E-5	-2.33893557422969	9.47024261168385E-5
-4.3	-1.23724975945017E-4	-2.35294117647059	2.61620357388316E-5
-4.325	3.49541766323024E-5	-2.36694677871148	-1.28784542955326E-4
-4.35	4.39828075601375E-6	-2.38095238095238	-1.55017711340206E-4
-4.375	1.41578481099656E-5	-2.39495798319328	2.48748824742268E-5
-4.4	2.80126446735395E-6	-2.40896358543417	-4.32187738831615E-5
-4.425	1.37907223367698E-4	-2.42296918767507	-7.92154432989691E-7
-4.45	3.33758199312715E-6	-2.43697478991597	-1.55845257731959E-4
-4.475	-9.78389347079038E-5	-2.45098039215686	-7.80763711340206E-5
-4.5	-2.15336625429553E-5	-2.46498599439776	-8.60978625429553E-5
-4.525	4.25173127147766E-5	-2.47899159663866	-2.85076714776632E-5
-4.55	1.8368289347079E-5	-2.49299719887955	5.61722948453608E-6
-4.575	5.24192680412371E-5	-2.50700280112045	7.04390378006873E-5
-4.6	3.07032336769759E-5	-2.52100840336134	1.1186618556701E-5
-4.625	-2.47818728522337E-5	-2.53501400560224	-1.82387443298969E-6
-4.65	-1.74635924398625E-4	-2.54901960784314	-6.09883209621993E-5
-4.675	-1.09478364261168E-5	-2.56302521008403	-7.922E-5
-4.7	8.72856975945017E-6	-2.57703081232493	-1.61816941580756E-5
-4.725	4.77912295532646E-5	-2.59103641456583	1.43600762886598E-5
-4.75	1.28639498281787E-5	-2.60504201680672	4.39269010309278E-5
-4.775	-2.31483051546392E-5	-2.61904761904762	2.0554895532646E-5
-4.8	3.35865209621993E-5	-2.63305322128852	-2.01428852233677E-5
